,State,Date,Confirmed,Deaths,Recovered
10402,New Hampshire,2020-09-16,7781,438,
10403,New Hampshire,2020-09-17,7781,438,
10404,New Hampshire,2020-09-18,7861,438,
10405,New Hampshire,2020-09-19,7920,438,
10406,New Hampshire,2020-09-20,7947,438,
10407,New Hampshire,2020-09-21,7952,438,
10408,New Hampshire,2020-09-22,7990,438,
10409,New Hampshire,2020-09-23,8007,438,
10410,New Hampshire,2020-09-24,8044,438,
10411,New Hampshire,2020-09-25,8085,438,
10412,New Hampshire,2020-09-26,8121,439,
10413,New Hampshire,2020-09-27,8172,439,
10414,New Hampshire,2020-09-28,8208,439,
10415,New Hampshire,2020-09-29,8233,439,
10416,New Hampshire,2020-09-30,8266,439,
10417,New Hampshire,2020-10-01,8317,441,
10418,New Hampshire,2020-10-02,8534,442,
10419,New Hampshire,2020-10-03,8597,442,
10420,New Hampshire,2020-10-04,8645,443,
10421,New Hampshire,2020-10-05,8645,443,
10422,New Hampshire,2020-10-06,8731,446,
10423,New Hampshire,2020-10-07,8731,446,
10424,New Hampshire,2020-10-08,8878,448,
10425,New Hampshire,2020-10-09,8970,450,
10426,New Hampshire,2020-10-10,9092,455,
10427,New Hampshire,2020-10-11,9143,456,
10428,New Hampshire,2020-10-12,9208,456,
10429,New Hampshire,2020-10-13,9279,456,
10430,New Hampshire,2020-10-14,9349,458,
10431,New Hampshire,2020-10-15,9426,463,
10432,New Hampshire,2020-10-16,9514,465,
10433,New Hampshire,2020-10-17,9625,466,
10434,New Hampshire,2020-10-18,9625,466,
10435,New Hampshire,2020-10-19,9746,468,
10436,New Hampshire,2020-10-20,9828,468,
10437,New Hampshire,2020-10-21,9917,469,
10438,New Hampshire,2020-10-22,9994,470,
10439,New Hampshire,2020-10-23,10112,471,
10440,New Hampshire,2020-10-24,10238,473,
10441,New Hampshire,2020-10-25,10328,473,
10442,New Hampshire,2020-10-26,10397,475,
10443,New Hampshire,2020-10-27,10530,475,
10444,New Hampshire,2020-10-28,10641,478,
10445,New Hampshire,2020-10-29,10768,482,
10446,New Hampshire,2020-10-30,10884,482,
10447,New Hampshire,2020-10-31,11084,483,
10448,New Hampshire,2020-11-01,11214,483,
10449,New Hampshire,2020-11-02,11320,483,
10450,New Hampshire,2020-11-03,11448,483,
10451,New Hampshire,2020-11-04,11563,484,
10452,New Hampshire,2020-11-05,11808,486,
10453,New Hampshire,2020-11-06,12012,488,
10454,New Hampshire,2020-11-07,12241,489,
10455,New Hampshire,2020-11-08,12488,489,
10456,New Hampshire,2020-11-09,12699,489,
10457,New Hampshire,2020-11-10,12919,489,
10458,New Hampshire,2020-11-11,13152,492,
10459,New Hampshire,2020-11-12,13475,495,
10460,New Hampshire,2020-11-13,13937,498,
10461,New Hampshire,2020-11-14,14321,499,
10462,New Hampshire,2020-11-15,14682,499,
10463,New Hampshire,2020-11-16,15040,500,
10464,New Hampshire,2020-11-17,15319,502,
10465,New Hampshire,2020-11-18,15766,504,
10466,New Hampshire,2020-11-19,16295,506,
10467,New Hampshire,2020-11-20,16822,507,
10468,New Hampshire,2020-11-21,17315,508,
10469,New Hampshire,2020-11-22,17637,512,
10470,New Hampshire,2020-11-23,18082,512,
10471,New Hampshire,2020-11-24,18444,513,
10472,New Jersey,2020-01-22,0,0,
10473,New Jersey,2020-01-23,0,0,
10474,New Jersey,2020-01-24,0,0,
10475,New Jersey,2020-01-25,0,0,
10476,New Jersey,2020-01-26,0,0,
10477,New Jersey,2020-01-27,0,0,
10478,New Jersey,2020-01-28,0,0,
10479,New Jersey,2020-01-29,0,0,
10480,New Jersey,2020-01-30,0,0,
10481,New Jersey,2020-01-31,0,0,
10482,New Jersey,2020-02-01,0,0,
10483,New Jersey,2020-02-02,0,0,
10484,New Jersey,2020-02-03,0,0,
10485,New Jersey,2020-02-04,0,0,
10486,New Jersey,2020-02-05,0,0,
10487,New Jersey,2020-02-06,0,0,
10488,New Jersey,2020-02-07,0,0,
10489,New Jersey,2020-02-08,0,0,
10490,New Jersey,2020-02-09,0,0,
10491,New Jersey,2020-02-10,0,0,
10492,New Jersey,2020-02-11,0,0,
10493,New Jersey,2020-02-12,0,0,
10494,New Jersey,2020-02-13,0,0,
10495,New Jersey,2020-02-14,0,0,
10496,New Jersey,2020-02-15,0,0,
10497,New Jersey,2020-02-16,0,0,
10498,New Jersey,2020-02-17,0,0,
10499,New Jersey,2020-02-18,0,0,
10500,New Jersey,2020-02-19,0,0,
10501,New Jersey,2020-02-20,0,0,
10502,New Jersey,2020-02-21,0,0,
10503,New Jersey,2020-02-22,0,0,
10504,New Jersey,2020-02-23,0,0,
10505,New Jersey,2020-02-24,0,0,
10506,New Jersey,2020-02-25,0,0,
10507,New Jersey,2020-02-26,0,0,
10508,New Jersey,2020-02-27,0,0,
10509,New Jersey,2020-02-28,0,0,
10510,New Jersey,2020-02-29,0,0,
10511,New Jersey,2020-03-01,0,0,
10512,New Jersey,2020-03-02,0,0,
10513,New Jersey,2020-03-03,0,0,
10514,New Jersey,2020-03-04,0,0,
10515,New Jersey,2020-03-05,2,0,
10516,New Jersey,2020-03-06,2,0,
10517,New Jersey,2020-03-07,4,0,
10518,New Jersey,2020-03-08,5,0,
10519,New Jersey,2020-03-09,5,0,
10520,New Jersey,2020-03-10,15,1,
10521,New Jersey,2020-03-11,23,1,
10522,New Jersey,2020-03-12,29,1,
10523,New Jersey,2020-03-13,49,1,
10524,New Jersey,2020-03-14,69,1,
10525,New Jersey,2020-03-15,72,2,
10526,New Jersey,2020-03-16,176,2,
10527,New Jersey,2020-03-17,250,4,
10528,New Jersey,2020-03-18,397,7,
10529,New Jersey,2020-03-19,741,13,
10530,New Jersey,2020-03-20,890,16,
10531,New Jersey,2020-03-21,1327,22,
10532,New Jersey,2020-03-22,1914,29,
10533,New Jersey,2020-03-23,2844,40,
10534,New Jersey,2020-03-24,3675,60,
10535,New Jersey,2020-03-25,4402,81,
10536,New Jersey,2020-03-26,6876,109,
10537,New Jersey,2020-03-27,8825,141,
10538,New Jersey,2020-03-28,11124,192,
10539,New Jersey,2020-03-29,13386,219,
10540,New Jersey,2020-03-30,16636,268,
10541,New Jersey,2020-03-31,18696,366,
10542,New Jersey,2020-04-01,22255,476,
10543,New Jersey,2020-04-02,25590,681,
10544,New Jersey,2020-04-03,29895,817,
10545,New Jersey,2020-04-04,34124,1059,
10546,New Jersey,2020-04-05,37505,1185,
10547,New Jersey,2020-04-06,41090,1337,
10548,New Jersey,2020-04-07,44416,1633,
10549,New Jersey,2020-04-08,47437,1974,
10550,New Jersey,2020-04-09,51027,2250,
10551,New Jersey,2020-04-10,54588,2529,
10552,New Jersey,2020-04-11,58151,2854,
10553,New Jersey,2020-04-12,61850,3096,
10554,New Jersey,2020-04-13,64584,3263,
10555,New Jersey,2020-04-14,68824,3678,
10556,New Jersey,2020-04-15,71030,4088,
10557,New Jersey,2020-04-16,75317,4510,
10558,New Jersey,2020-04-17,78467,4881,
10559,New Jersey,2020-04-18,81420,5169,
10560,New Jersey,2020-04-19,85301,5505,
10561,New Jersey,2020-04-20,88722,5678,
10562,New Jersey,2020-04-21,92387,5974,
10563,New Jersey,2020-04-22,95914,6407,
10564,New Jersey,2020-04-23,100025,6713,
10565,New Jersey,2020-04-24,102196,7003,
10566,New Jersey,2020-04-25,105498,7274,
10567,New Jersey,2020-04-26,109038,7330,
10568,New Jersey,2020-04-27,111188,7473,
10569,New Jersey,2020-04-28,113856,7904,
10570,New Jersey,2020-04-29,116365,8254,
10571,New Jersey,2020-04-30,118652,8737,
10572,New Jersey,2020-05-01,121190,9072,
10573,New Jersey,2020-05-02,123717,9302,
10574,New Jersey,2020-05-03,126744,9456,
10575,New Jersey,2020-05-04,128269,9519,
10576,New Jersey,2020-05-05,130593,9863,
10577,New Jersey,2020-05-06,131890,10187,
10578,New Jersey,2020-05-07,133991,10460,
10579,New Jersey,2020-05-08,135840,10635,
10580,New Jersey,2020-05-09,137397,10805,
10581,New Jersey,2020-05-10,138754,10962,
10582,New Jersey,2020-05-11,140206,11053,
10583,New Jersey,2020-05-12,140917,11256,
10584,New Jersey,2020-05-13,141560,11448,
10585,New Jersey,2020-05-14,142704,11689,
10586,New Jersey,2020-05-15,143984,11895,
10587,New Jersey,2020-05-16,145089,12013,
10588,New Jersey,2020-05-17,146504,12118,
10589,New Jersey,2020-05-18,148240,12200,
10590,New Jersey,2020-05-19,149356,12349,
10591,New Jersey,2020-05-20,150776,12520,
10592,New Jersey,2020-05-21,151586,12623,
10593,New Jersey,2020-05-22,152579,12769,
10594,New Jersey,2020-05-23,153140,12869,
10595,New Jersey,2020-05-24,154154,12927,
10596,New Jersey,2020-05-25,155092,12941,
10597,New Jersey,2020-05-26,155764,12994,
10598,New Jersey,2020-05-27,156628,13143,
10599,New Jersey,2020-05-28,157185,13218,
10600,New Jersey,2020-05-29,158844,13345,
10601,New Jersey,2020-05-30,159608,13450,
10602,New Jersey,2020-05-31,160445,13518,
10603,New Jersey,2020-06-01,160918,13547,
10604,New Jersey,2020-06-02,161545,13599,
10605,New Jersey,2020-06-03,162068,13710,
10606,New Jersey,2020-06-04,162530,13805,
10607,New Jersey,2020-06-05,163336,13887,
10608,New Jersey,2020-06-06,163893,13945,
10609,New Jersey,2020-06-07,164164,14016,
10610,New Jersey,2020-06-08,164497,14055,
10611,New Jersey,2020-06-09,164796,14148,
10612,New Jersey,2020-06-10,165346,14224,
10613,New Jersey,2020-06-11,165816,14291,
10614,New Jersey,2020-06-12,166164,14341,
10615,New Jersey,2020-06-13,166605,14476,
10616,New Jersey,2020-06-14,166881,14515,
10617,New Jersey,2020-06-15,167103,14565,
10618,New Jersey,2020-06-16,167426,14651,
10619,New Jersey,2020-06-17,167703,14694,
10620,New Jersey,2020-06-18,168107,14729,
10621,New Jersey,2020-06-19,168496,14762,
10622,New Jersey,2020-06-20,168834,14785,
10623,New Jersey,2020-06-21,169142,14802,
10624,New Jersey,2020-06-22,169415,14840,
10625,New Jersey,2020-06-23,169734,14893,
10626,New Jersey,2020-06-24,169892,14944,
10627,New Jersey,2020-06-25,170196,14872,
10628,New Jersey,2020-06-26,170584,14914,
10629,New Jersey,2020-06-27,170873,14948,
10630,New Jersey,2020-06-28,171182,14975,
10631,New Jersey,2020-06-29,171272,14992,
10632,New Jersey,2020-06-30,171667,15035,
10633,New Jersey,2020-07-01,171928,15078,
10634,New Jersey,2020-07-02,172356,15107,
10635,New Jersey,2020-07-03,172742,15164,
10636,New Jersey,2020-07-04,173033,15189,
10637,New Jersey,2020-07-05,173402,15211,
10638,New Jersey,2020-07-06,173611,15229,
10639,New Jersey,2020-07-07,173878,15281,
10640,New Jersey,2020-07-08,174039,15332,
10641,New Jersey,2020-07-09,174270,15448,
10642,New Jersey,2020-07-10,174628,15479,
10643,New Jersey,2020-07-11,174959,15525,
10644,New Jersey,2020-07-12,175298,15525,
10645,New Jersey,2020-07-13,175522,15560,
10646,New Jersey,2020-07-14,175915,15582,
10647,New Jersey,2020-07-15,176278,15634,
10648,New Jersey,2020-07-16,176501,15665,
10649,New Jersey,2020-07-17,176551,15684,
10650,New Jersey,2020-07-18,176814,15699,
10651,New Jersey,2020-07-19,176783,15706,
10652,New Jersey,2020-07-20,176963,15715,
10653,New Jersey,2020-07-21,177256,15737,
10654,New Jersey,2020-07-22,177645,15707,
10655,New Jersey,2020-07-23,177887,15730,
10656,New Jersey,2020-07-24,178345,15765,
10657,New Jersey,2020-07-25,178858,15776,
10658,New Jersey,2020-07-26,179363,15787,
10659,New Jersey,2020-07-27,179812,15804,
10660,New Jersey,2020-07-28,180295,15825,
10661,New Jersey,2020-07-29,180600,15798,
10662,New Jersey,2020-07-30,180970,15809,
10663,New Jersey,2020-07-31,181660,15819,
10664,New Jersey,2020-08-01,182029,15830,
10665,New Jersey,2020-08-02,182350,15836,
10666,New Jersey,2020-08-03,182614,15846,
10667,New Jersey,2020-08-04,182970,15857,
10668,New Jersey,2020-08-05,183327,15842,
10669,New Jersey,2020-08-06,183701,15849,
10670,New Jersey,2020-08-07,184061,15849,
10671,New Jersey,2020-08-08,184429,15869,
10672,New Jersey,2020-08-09,184773,15874,
10673,New Jersey,2020-08-10,185031,15878,
10674,New Jersey,2020-08-11,185475,15890,
10675,New Jersey,2020-08-12,185938,15885,
10676,New Jersey,2020-08-13,186594,15893,
10677,New Jersey,2020-08-14,187164,15903,
10678,New Jersey,2020-08-15,187442,15910,
10679,New Jersey,2020-08-16,187455,15912,
10680,New Jersey,2020-08-17,187767,15916,
10681,New Jersey,2020-08-18,188098,15925,
10682,New Jersey,2020-08-19,188427,15926,
10683,New Jersey,2020-08-20,188527,15932,
10684,New Jersey,2020-08-21,188817,15941,
10685,New Jersey,2020-08-22,189346,15943,
10686,New Jersey,2020-08-23,189494,15946,
10687,New Jersey,2020-08-24,189719,15946,
10688,New Jersey,2020-08-25,190021,15953,
10689,New Jersey,2020-08-26,190306,15914,
10690,New Jersey,2020-08-27,190613,15921,
10691,New Jersey,2020-08-28,190971,15930,
10692,New Jersey,2020-08-29,191320,15933,
10693,New Jersey,2020-08-30,191611,15937,
10694,New Jersey,2020-08-31,191960,15945,
10695,New Jersey,2020-09-01,192290,15950,
10696,New Jersey,2020-09-02,192595,15964,
10697,New Jersey,2020-09-03,192973,15971,
10698,New Jersey,2020-09-04,193422,15978,
10699,New Jersey,2020-09-05,193747,15985,
10700,New Jersey,2020-09-06,194058,15989,
10701,New Jersey,2020-09-07,194390,15991,
10702,New Jersey,2020-09-08,194667,15996,
10703,New Jersey,2020-09-09,194994,16008,
10704,New Jersey,2020-09-10,195414,16014,
10705,New Jersey,2020-09-11,195888,16023,
10706,New Jersey,2020-09-12,196337,16027,
10707,New Jersey,2020-09-13,196634,16031,
10708,New Jersey,2020-09-14,196968,16034,
10709,New Jersey,2020-09-15,197404,16043,
10710,New Jersey,2020-09-16,197792,16054,
10711,New Jersey,2020-09-17,198361,16057,
10712,New Jersey,2020-09-18,198848,16061,
10713,New Jersey,2020-09-19,199309,16064,
10714,New Jersey,2020-09-20,199762,16067,
10715,New Jersey,2020-09-21,200154,16069,
10716,New Jersey,2020-09-22,200580,16076,
10717,New Jersey,2020-09-23,200988,16082,
10718,New Jersey,2020-09-24,201216,16091,
10719,New Jersey,2020-09-25,202100,16097,
10720,New Jersey,2020-09-26,202850,16103,
10721,New Jersey,2020-09-27,203548,16106,
10722,New Jersey,2020-09-28,204107,16107,
10723,New Jersey,2020-09-29,204563,16117,
10724,New Jersey,2020-09-30,205275,16122,
10725,New Jersey,2020-10-01,205889,16140,
10726,New Jersey,2020-10-02,206629,16131,
10727,New Jersey,2020-10-03,207576,16135,
10728,New Jersey,2020-10-04,208202,16136,
10729,New Jersey,2020-10-05,208713,16138,
10730,New Jersey,2020-10-06,209342,16147,
10731,New Jersey,2020-10-07,209850,16152,
10732,New Jersey,2020-10-08,211148,16161,
10733,New Jersey,2020-10-09,212013,16164,
10734,New Jersey,2020-10-10,212877,16171,
10735,New Jersey,2020-10-11,213628,16174,
10736,New Jersey,2020-10-12,214097,16175,
10737,New Jersey,2020-10-13,215085,16182,
10738,New Jersey,2020-10-14,216023,16191,
10739,New Jersey,2020-10-15,216994,16197,
10740,New Jersey,2020-10-16,217804,16202,
10741,New Jersey,2020-10-17,218738,16204,
10742,New Jersey,2020-10-18,219647,16211,
10743,New Jersey,2020-10-19,221205,16214,
10744,New Jersey,2020-10-20,222193,16227,
10745,New Jersey,2020-10-21,223223,16245,
10746,New Jersey,2020-10-22,224385,16263,
10747,New Jersey,2020-10-23,225430,16273,
10748,New Jersey,2020-10-24,227339,16281,
10749,New Jersey,2020-10-25,228468,16285,
10750,New Jersey,2020-10-26,229684,16292,
10751,New Jersey,2020-10-27,231331,16306,
10752,New Jersey,2020-10-28,232997,16324,
10753,New Jersey,2020-10-29,234547,16332,
10754,New Jersey,2020-10-30,236523,16339,
10755,New Jersey,2020-10-31,237886,16350,
10756,New Jersey,2020-11-01,239629,16354,
10757,New Jersey,2020-11-02,240997,16357,
10758,New Jersey,2020-11-03,242825,16371,
10759,New Jersey,2020-11-04,245257,16391,
10760,New Jersey,2020-11-05,247219,16403,
10761,New Jersey,2020-11-06,249380,16416,
10762,New Jersey,2020-11-07,252582,16425,
10763,New Jersey,2020-11-08,254595,16429,
10764,New Jersey,2020-11-09,256653,16440,
10765,New Jersey,2020-11-10,260430,16461,
10766,New Jersey,2020-11-11,263495,16476,
10767,New Jersey,2020-11-12,266986,16495,
10768,New Jersey,2020-11-13,270383,16522,
10769,New Jersey,2020-11-14,274736,16548,
10770,New Jersey,2020-11-15,279274,16566,
10771,New Jersey,2020-11-16,281493,16580,
10772,New Jersey,2020-11-17,285519,16618,
10773,New Jersey,2020-11-18,289562,16655,
10774,New Jersey,2020-11-19,293744,16689,
10775,New Jersey,2020-11-20,297370,16712,
10776,New Jersey,2020-11-21,302039,16746,
10777,New Jersey,2020-11-22,306007,16761,
10778,New Jersey,2020-11-23,309588,16772,
10779,New Jersey,2020-11-24,313863,16819,
10780,New Mexico,2020-01-22,0,0,
10781,New Mexico,2020-01-23,0,0,
10782,New Mexico,2020-01-24,0,0,
10783,New Mexico,2020-01-25,0,0,
10784,New Mexico,2020-01-26,0,0,
10785,New Mexico,2020-01-27,0,0,
10786,New Mexico,2020-01-28,0,0,
10787,New Mexico,2020-01-29,0,0,
10788,New Mexico,2020-01-30,0,0,
10789,New Mexico,2020-01-31,0,0,
10790,New Mexico,2020-02-01,0,0,
10791,New Mexico,2020-02-02,0,0,
10792,New Mexico,2020-02-03,0,0,
10793,New Mexico,2020-02-04,0,0,
10794,New Mexico,2020-02-05,0,0,
10795,New Mexico,2020-02-06,0,0,
10796,New Mexico,2020-02-07,0,0,
10797,New Mexico,2020-02-08,0,0,
10798,New Mexico,2020-02-09,0,0,
10799,New Mexico,2020-02-10,0,0,
10800,New Mexico,2020-02-11,0,0,
10801,New Mexico,2020-02-12,0,0,
10802,New Mexico,2020-02-13,0,0,
10803,New Mexico,2020-02-14,0,0,
10804,New Mexico,2020-02-15,0,0,
10805,New Mexico,2020-02-16,0,0,
10806,New Mexico,2020-02-17,0,0,
10807,New Mexico,2020-02-18,0,0,
10808,New Mexico,2020-02-19,0,0,
10809,New Mexico,2020-02-20,0,0,
10810,New Mexico,2020-02-21,0,0,
10811,New Mexico,2020-02-22,0,0,
10812,New Mexico,2020-02-23,0,0,
10813,New Mexico,2020-02-24,0,0,
10814,New Mexico,2020-02-25,0,0,
10815,New Mexico,2020-02-26,0,0,
10816,New Mexico,2020-02-27,0,0,
10817,New Mexico,2020-02-28,0,0,
10818,New Mexico,2020-02-29,0,0,
10819,New Mexico,2020-03-01,0,0,
10820,New Mexico,2020-03-02,0,0,
10821,New Mexico,2020-03-03,0,0,
10822,New Mexico,2020-03-04,0,0,
10823,New Mexico,2020-03-05,0,0,
10824,New Mexico,2020-03-06,0,0,
10825,New Mexico,2020-03-07,0,0,
10826,New Mexico,2020-03-08,0,0,
10827,New Mexico,2020-03-09,0,0,
10828,New Mexico,2020-03-10,0,0,
10829,New Mexico,2020-03-11,3,0,
10830,New Mexico,2020-03-12,5,0,
10831,New Mexico,2020-03-13,10,0,
10832,New Mexico,2020-03-14,13,0,
10833,New Mexico,2020-03-15,13,0,
10834,New Mexico,2020-03-16,21,0,
10835,New Mexico,2020-03-17,23,0,
10836,New Mexico,2020-03-18,28,0,
10837,New Mexico,2020-03-19,35,0,
10838,New Mexico,2020-03-20,42,0,
10839,New Mexico,2020-03-21,55,0,
10840,New Mexico,2020-03-22,57,0,
10841,New Mexico,2020-03-23,83,0,
10842,New Mexico,2020-03-24,100,0,
10843,New Mexico,2020-03-25,113,1,
10844,New Mexico,2020-03-26,113,1,
10845,New Mexico,2020-03-27,136,1,
10846,New Mexico,2020-03-28,208,1,
10847,New Mexico,2020-03-29,237,2,
10848,New Mexico,2020-03-30,237,2,
10849,New Mexico,2020-03-31,315,4,
10850,New Mexico,2020-04-01,327,5,
10851,New Mexico,2020-04-02,373,6,
10852,New Mexico,2020-04-03,490,10,
10853,New Mexico,2020-04-04,506,11,
10854,New Mexico,2020-04-05,624,12,
10855,New Mexico,2020-04-06,686,12,
10856,New Mexico,2020-04-07,794,13,
10857,New Mexico,2020-04-08,821,13,
10858,New Mexico,2020-04-09,865,16,
10859,New Mexico,2020-04-10,1081,17,
10860,New Mexico,2020-04-11,1091,19,
10861,New Mexico,2020-04-12,1245,26,
10862,New Mexico,2020-04-13,1262,26,
10863,New Mexico,2020-04-14,1345,31,
10864,New Mexico,2020-04-15,1484,36,
10865,New Mexico,2020-04-16,1484,36,
10866,New Mexico,2020-04-17,1597,44,
10867,New Mexico,2020-04-18,1798,53,
10868,New Mexico,2020-04-19,1845,55,
10869,New Mexico,2020-04-20,1971,58,
10870,New Mexico,2020-04-21,1971,58,
10871,New Mexico,2020-04-22,2210,71,
10872,New Mexico,2020-04-23,2379,78,
10873,New Mexico,2020-04-24,2521,84,
10874,New Mexico,2020-04-25,2660,93,
10875,New Mexico,2020-04-26,2726,99,
10876,New Mexico,2020-04-27,2825,99,
10877,New Mexico,2020-04-28,2974,105,
10878,New Mexico,2020-04-29,3213,112,
10879,New Mexico,2020-04-30,3411,123,
10880,New Mexico,2020-05-01,3513,131,
10881,New Mexico,2020-05-02,3732,138,
10882,New Mexico,2020-05-03,3850,151,
10883,New Mexico,2020-05-04,4031,156,
10884,New Mexico,2020-05-05,4138,162,
10885,New Mexico,2020-05-06,4291,169,
10886,New Mexico,2020-05-07,4493,172,
10887,New Mexico,2020-05-08,4673,181,
10888,New Mexico,2020-05-09,4778,191,
10889,New Mexico,2020-05-10,4863,200,
10890,New Mexico,2020-05-11,5069,208,
10891,New Mexico,2020-05-12,5212,219,
10892,New Mexico,2020-05-13,5364,231,
10893,New Mexico,2020-05-14,5503,242,
10894,New Mexico,2020-05-15,5662,253,
10895,New Mexico,2020-05-16,5847,259,
10896,New Mexico,2020-05-17,5938,265,
10897,New Mexico,2020-05-18,6096,270,
10898,New Mexico,2020-05-19,6192,276,
10899,New Mexico,2020-05-20,6317,283,
10900,New Mexico,2020-05-21,6472,294,
10901,New Mexico,2020-05-22,6625,302,
10902,New Mexico,2020-05-23,6625,308,
10903,New Mexico,2020-05-24,6943,317,
10904,New Mexico,2020-05-25,7026,320,
10905,New Mexico,2020-05-26,7130,325,
10906,New Mexico,2020-05-27,7252,329,
10907,New Mexico,2020-05-28,7364,335,
10908,New Mexico,2020-05-29,7493,344,
10909,New Mexico,2020-05-30,7624,351,
10910,New Mexico,2020-05-31,7689,356,
10911,New Mexico,2020-06-01,7800,362,
10912,New Mexico,2020-06-02,8024,367,
10913,New Mexico,2020-06-03,8140,375,
10914,New Mexico,2020-06-04,8353,383,
10915,New Mexico,2020-06-05,8672,387,
10916,New Mexico,2020-06-06,8800,392,
10917,New Mexico,2020-06-07,8940,396,
10918,New Mexico,2020-06-08,9062,400,
10919,New Mexico,2020-06-09,9105,404,
10920,New Mexico,2020-06-10,9250,410,
10921,New Mexico,2020-06-11,9367,420,
10922,New Mexico,2020-06-12,9526,420,
10923,New Mexico,2020-06-13,9621,431,
10924,New Mexico,2020-06-14,9723,435,
10925,New Mexico,2020-06-15,9845,440,
10926,New Mexico,2020-06-16,9933,447,
10927,New Mexico,2020-06-17,10065,452,
10928,New Mexico,2020-06-18,10153,456,
10929,New Mexico,2020-06-19,10260,464,
10930,New Mexico,2020-06-20,10430,466,
10931,New Mexico,2020-06-21,10565,469,
10932,New Mexico,2020-06-22,10694,469,
10933,New Mexico,2020-06-23,10838,476,
10934,New Mexico,2020-06-24,10990,480,
10935,New Mexico,2020-06-25,11192,485,
10936,New Mexico,2020-06-26,11408,489,
10937,New Mexico,2020-06-27,11619,491,
10938,New Mexico,2020-06-28,11809,492,
10939,New Mexico,2020-06-29,11982,493,
10940,New Mexico,2020-06-30,12147,497,
10941,New Mexico,2020-07-01,12276,500,
10942,New Mexico,2020-07-02,12520,503,
10943,New Mexico,2020-07-03,12776,511,
10944,New Mexico,2020-07-04,13063,513,
10945,New Mexico,2020-07-05,13256,513,
10946,New Mexico,2020-07-06,13507,515,
10947,New Mexico,2020-07-07,13727,519,
10948,New Mexico,2020-07-08,14017,527,
10949,New Mexico,2020-07-09,14251,533,
10950,New Mexico,2020-07-10,14549,539,
10951,New Mexico,2020-07-11,14773,543,
10952,New Mexico,2020-07-12,15028,545,
10953,New Mexico,2020-07-13,15291,548,
10954,New Mexico,2020-07-14,15514,551,
10955,New Mexico,2020-07-15,15841,557,
10956,New Mexico,2020-07-16,16138,562,
10957,New Mexico,2020-07-17,16456,565,
10958,New Mexico,2020-07-18,16736,569,
10959,New Mexico,2020-07-19,16971,571,
10960,New Mexico,2020-07-20,17215,578,
10961,New Mexico,2020-07-21,17517,588,
10962,New Mexico,2020-07-22,17828,591,
10963,New Mexico,2020-07-23,18163,596,
10964,New Mexico,2020-07-24,18475,601,
